Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor_Bruto;Tipo Agregado
Apartamento;Barra da Tijuca;4;3;2;307;8000.0;2400.0;600.0;10400.0;Apartamento
Apartamento;Flamengo;4;2;2;250;7000.0;1800.0;800.0;8800.0;Apartamento
Apartamento;Leblon;1;0;0;34;1700.0;350.0;;2050.0;Apartamento
Apartamento;Cachambi;2;1;0;77;1250.0;511.0;13.0;1761.0;Apartamento
Apartamento;Laranjeiras;2;0;1;79;2600.0;498.0;;3098.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;2650.0;1296.0;;3946.0;Apartamento
Apartamento;Copacabana;3;0;0;160;6000.0;1000.0;500.0;7000.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3000.0;1380.0;300.0;4380.0;Apartamento
Apartamento;Copacabana;2;1;1;76;2500.0;765.0;130.0;3265.0;Apartamento
Apartamento;Lagoa;4;3;2;225;8000.0;4300.0;980.0;12300.0;Apartamento
Apartamento;Barra da Tijuca;2;0;0;101;2800.0;1523.0;344.0;4323.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;115;4200.0;1049.0;623.0;5249.0;Apartamento
Apartamento;Tijuca;2;1;0;73;1600.0;680.0;;2280.0;Apartamento
Apartamento;Cosme Velho;2;1;0;96;2600.0;850.0;186.0;3450.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;108;1800.0;880.0;1447.0;2680.0;Apartamento
Apartamento;Cosme Velho;2;5;0;150;2700.0;200.0;200.0;2900.0;Apartamento
Apartamento;Campo Grande;2;1;1;51;1350.0;;;;Apartamento
Apartamento;Ipanema;3;1;1;136;7000.0;1430.0;1900.0;8430.0;Apartamento
Apartamento;Ipanema;1;1;0;45;2500.0;500.0;;3000.0;Apartamento
Apartamento;Leblon;3;1;0;98;3300.0;1424.0;1525.0;4724.0;Apartamento
Apartamento;Tijuca;4;2;1;188;2000.0;2000.0;380.0;4000.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;160;4900.0;1800.0;4220.0;6700.0;Apartamento
Apartamento;Lagoa;4;1;2;123;5200.0;1728.0;;6928.0;Apartamento
Apartamento;Maria da Graça;3;0;0;98;1100.0;;;;Apartamento
Apartamento;Méier;2;1;0;60;1350.0;500.0;;1850.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1100.0;230.0;3600.0;Apartamento
Apartamento;Jardim Botânico;1;0;1;40;2200.0;500.0;75.0;2700.0;Apartamento
Apartamento;Higienópolis;2;0;0;80;1050.0;;;;Apartamento
Apartamento;Flamengo;3;0;2;90;3200.0;690.0;150.0;3890.0;Apartamento
Apartamento;Copacabana;1;0;0;50;2500.0;500.0;;3000.0;Apartamento
Apartamento;Ipanema;2;2;2;76;5000.0;2000.0;300.0;7000.0;Apartamento
Apartamento;Vicente de Carvalho;2;0;0;46;1200.0;380.0;;1580.0;Apartamento
Apartamento;Vista Alegre;2;1;0;63;1050.0;295.0;;1345.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;85;1900.0;1150.0;;3050.0;Apartamento
Apartamento;Ipanema;3;2;1;160;8000.0;2200.0;420.0;10200.0;Apartamento
Apartamento;Tijuca;2;1;0;61;1600.0;1100.0;81.0;2700.0;Apartamento
Apartamento;Copacabana;0;0;0;23;800.0;542.0;25.0;1342.0;Apartamento
Apartamento;Ipanema;3;2;1;150;6600.0;2200.0;387.0;8800.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;4;3;180;4000.0;950.0;;4950.0;Apartamento
Apartamento;Flamengo;2;1;1;90;3000.0;1200.0;120.0;4200.0;Apartamento
Apartamento;Copacabana;4;1;1;300;9000.0;1900.0;350.0;10900.0;Apartamento
Apartamento;Copacabana;1;0;0;45;1350.0;700.0;;2050.0;Apartamento
Apartamento;Lagoa;2;2;1;100;6000.0;2900.0;1000.0;8900.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;178;9000.0;2000.0;900.0;11000.0;Apartamento
Apartamento;Copacabana;2;0;0;120;2900.0;1400.0;250.0;4300.0;Apartamento
Apartamento;Campo Grande;2;2;0;42;740.0;260.0;;1000.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;970.0;80.0;3470.0;Apartamento
Apartamento;São Conrado;2;1;1;88;3500.0;879.0;;4379.0;Apartamento
Apartamento;Camorim;3;1;1;65;1600.0;550.0;;2150.0;Apartamento
Apartamento;Botafogo;2;1;0;80;2600.0;660.0;95.0;3260.0;Apartamento
Apartamento;Jacaré;2;0;0;120;1100.0;450.0;;1550.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2100.0;620.0;170.0;2720.0;Apartamento
Apartamento;Centro;2;0;0;77;1650.0;230.0;;1880.0;Apartamento
Apartamento;Humaitá;1;0;0;50;1500.0;272.0;;1772.0;Apartamento
Apartamento;Barra da Tijuca;2;2;2;98;3000.0;1247.0;;4247.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;155;4200.0;1700.0;220.0;5900.0;Apartamento
Apartamento;Leblon;2;2;2;110;5000.0;1800.0;420.0;6800.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;79;3100.0;1200.0;;4300.0;Apartamento
Apartamento;Laranjeiras;1;1;0;40;1800.0;893.0;95.0;2693.0;Apartamento
Apartamento;Jardim Botânico;3;2;1;145;4500.0;1350.0;420.0;5850.0;Apartamento
Apartamento;Ipanema;3;2;1;140;5100.0;2500.0;495.0;7600.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;89;2500.0;1586.0;120.0;4086.0;Apartamento
Apartamento;Taquara;2;1;1;91;1200.0;350.0;93.0;1550.0;Apartamento
Apartamento;Pedra de Guaratiba;2;1;0;69;650.0;;;;Apartamento
Apartamento;Copacabana;3;0;1;140;3900.0;950.0;;4850.0;Apartamento
Apartamento;Bento Ribeiro;1;1;0;51;600.0;;;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2750.0;1300.0;;4050.0;Apartamento
Apartamento;Flamengo;1;0;0;32;1550.0;650.0;30.0;2200.0;Apartamento
Apartamento;Copacabana;1;0;1;41;1600.0;516.0;68.0;2116.0;Apartamento
Apartamento;Flamengo;2;1;1;110;3000.0;1524.0;120.0;4524.0;Apartamento
Apartamento;Vicente de Carvalho;2;0;0;60;900.0;270.0;;1170.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1800.0;807.0;;2607.0;Apartamento
Apartamento;Tijuca;2;1;0;68;1800.0;685.0;80.0;2485.0;Apartamento
Apartamento;Flamengo;2;1;0;43;1900.0;620.0;;2520.0;Apartamento
Apartamento;Botafogo;2;1;1;100;2700.0;1050.0;233.0;3750.0;Apartamento
Apartamento;Ipanema;3;1;0;75;3900.0;1166.0;232.0;5066.0;Apartamento
Apartamento;Copacabana;1;1;1;38;2500.0;1140.0;101.0;3640.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;230;6500.0;2800.0;4300.0;9300.0;Apartamento
Apartamento;Grajaú;1;0;0;30;1200.0;100.0;;1300.0;Apartamento
Apartamento;Catete;3;1;1;198;3800.0;1500.0;368.0;5300.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;55;2000.0;1360.0;280.0;3360.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;190;7000.0;1550.0;520.0;8550.0;Apartamento
Apartamento;Ipanema;2;2;1;153;8000.0;1500.0;;9500.0;Apartamento
Apartamento;Leme;2;0;0;75;2500.0;878.0;;3378.0;Apartamento
Apartamento;Ipanema;2;1;1;64;3500.0;1000.0;;4500.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;94;2500.0;1450.0;2000.0;3950.0;Apartamento
Apartamento;Grajaú;2;1;0;63;1400.0;783.0;22.0;2183.0;Apartamento
Apartamento;Ipanema;1;0;0;28;2300.0;430.0;276.0;2730.0;Apartamento
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;600.0;11500.0;Apartamento
Apartamento;Engenho Novo;2;1;0;60;1200.0;500.0;;1700.0;Apartamento
Apartamento;Ipanema;3;1;1;150;5800.0;;;;Apartamento
Apartamento;Jacarepaguá;1;0;0;30;700.0;112.0;;812.0;Apartamento
Apartamento;Tijuca;2;0;0;55;1600.0;576.0;51.0;2176.0;Apartamento
Apartamento;Tijuca;2;1;0;64;1150.0;695.0;;1845.0;Apartamento
Apartamento;Cachambi;2;0;0;58;900.0;600.0;36.0;1500.0;Apartamento
Apartamento;Jacarepaguá;2;1;1;64;1900.0;470.0;830.0;2370.0;Apartamento
Apartamento;Botafogo;1;1;1;45;3800.0;;;;Apartamento
Apartamento;Botafogo;3;0;0;118;3200.0;421.0;182.0;3621.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;290;9000.0;1150.0;;10150.0;Apartamento
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;500.0;11500.0;Apartamento
Apartamento;Vila Isabel;3;0;0;95;1500.0;400.0;50.0;1900.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;97;3800.0;1400.0;;5200.0;Apartamento
Apartamento;Copacabana;2;1;0;80;2500.0;1300.0;88.0;3800.0;Apartamento
Apartamento;Ipanema;2;0;0;70;4000.0;614.0;150.0;4614.0;Apartamento
Apartamento;Tijuca;3;1;1;165;3500.0;1300.0;286.0;4800.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;205;5700.0;;;;Apartamento
Apartamento;Barra da Tijuca;2;2;1;107;2500.0;3000.0;600.0;5500.0;Apartamento
Apartamento;Pechincha;2;1;0;45;1100.0;250.0;;1350.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;126;5000.0;1500.0;300.0;6500.0;Apartamento
Apartamento;Copacabana;2;0;1;130;4500.0;1050.0;165.0;5550.0;Apartamento
Apartamento;Copacabana;3;0;0;95;4000.0;968.0;;4968.0;Apartamento
Apartamento;Copacabana;4;1;1;230;5000.0;1840.0;153.0;6840.0;Apartamento
Apartamento;Ipanema;2;1;1;130;10000.0;1800.0;462.0;11800.0;Apartamento
Apartamento;Tijuca;3;1;0;100;2300.0;750.0;;3050.0;Apartamento
Apartamento;Copacabana;4;0;1;60;3800.0;;;;Apartamento
Apartamento;São Conrado;2;1;1;85;2200.0;1150.0;1204.0;3350.0;Apartamento
Apartamento;Maracanã;2;0;0;59;800.0;725.0;47.0;1525.0;Apartamento
Apartamento;Copacabana;4;1;1;280;7500.0;2300.0;430.0;9800.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;212;5500.0;1200.0;;6700.0;Apartamento
Apartamento;Botafogo;2;0;0;60;2100.0;580.0;90.0;2680.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;101;3500.0;2500.0;2844.0;6000.0;Apartamento
Apartamento;Tijuca;4;2;2;180;4000.0;1600.0;359.0;5600.0;Apartamento
Apartamento;Copacabana;1;0;0;49;2000.0;479.0;;2479.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;80;1500.0;650.0;136.0;2150.0;Apartamento
Apartamento;Botafogo;3;2;1;157;5000.0;1950.0;459.0;6950.0;Apartamento
Apartamento;Copacabana;3;2;1;140;4000.0;1470.0;230.0;5470.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1700.0;540.0;146.0;2240.0;Apartamento
Apartamento;Copacabana;2;0;0;56;3000.0;800.0;21.0;3800.0;Apartamento
Apartamento;Laranjeiras;1;1;0;53;2300.0;767.0;71.0;3067.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1300.0;217.0;3300.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;220;2500.0;1100.0;550.0;3600.0;Apartamento
Apartamento;Leblon;2;0;0;70;2800.0;700.0;129.0;3500.0;Apartamento
Apartamento;Leblon;4;3;1;184;10000.0;2082.0;777.0;12082.0;Apartamento
Apartamento;Copacabana;4;1;0;206;3200.0;1780.0;527.0;4980.0;Apartamento
Apartamento;Pechincha;2;1;1;60;1400.0;611.0;74.0;2011.0;Apartamento
Apartamento;Pechincha;2;1;1;65;1000.0;557.0;627.0;1557.0;Apartamento
Apartamento;Santa Teresa;1;0;0;36;1400.0;435.0;13.0;1835.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1600.0;650.0;120.0;2250.0;Apartamento
Apartamento;Flamengo;1;0;0;50;1850.0;493.0;;2343.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2200.0;1327.0;;3527.0;Apartamento
Apartamento;Maracanã;3;1;2;109;2000.0;725.0;198.0;2725.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;4000.0;1050.0;150.0;5050.0;Apartamento
Apartamento;Copacabana;2;0;0;35;3000.0;;;;Apartamento
Apartamento;Higienópolis;2;0;0;52;800.0;200.0;;1000.0;Apartamento
Apartamento;Copacabana;3;1;0;180;3500.0;1048.0;388.0;4548.0;Apartamento
Apartamento;Campo Grande;2;0;0;46;780.0;70.0;;850.0;Apartamento
Apartamento;Leblon;3;2;1;150;4300.0;1500.0;646.0;5800.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;1600.0;770.0;93.0;2370.0;Apartamento
Apartamento;Humaitá;3;2;2;160;6000.0;2500.0;200.0;8500.0;Apartamento
Apartamento;Turiaçu;2;0;0;50;650.0;45.0;;695.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;130;2000.0;679.0;;2679.0;Apartamento
Apartamento;Méier;3;1;0;82;1000.0;628.0;61.0;1628.0;Apartamento
Apartamento;Barra da Tijuca;3;0;1;312;3000.0;2405.0;;5405.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;76;1500.0;497.0;109.0;1997.0;Apartamento
Apartamento;Copacabana;1;0;0;52;2300.0;542.0;75.0;2842.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1650.0;1326.0;;2976.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;220;5000.0;2000.0;545.0;7000.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;76;3000.0;1220.0;;4220.0;Apartamento
Apartamento;Humaitá;3;0;1;100;2800.0;1560.0;105.0;4360.0;Apartamento
Apartamento;Leblon;3;2;2;150;9900.0;1570.0;400.0;11470.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;90;2000.0;649.0;245.0;2649.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;1800.0;672.0;20.0;2472.0;Apartamento
Apartamento;Ipanema;2;0;0;81;3200.0;783.0;227.0;3983.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7000.0;2900.0;500.0;9900.0;Apartamento
Apartamento;Quintino Bocaiúva;1;0;0;60;700.0;270.0;;970.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;160;4800.0;1400.0;605.0;6200.0;Apartamento
Apartamento;Estácio;2;1;0;71;1400.0;640.0;63.0;2040.0;Apartamento
Apartamento;Santa Teresa;3;0;1;115;1550.0;300.0;;1850.0;Apartamento
Apartamento;Centro;2;0;0;52;1700.0;454.0;51.0;2154.0;Apartamento
Apartamento;Leme;2;1;1;77;3500.0;1100.0;221.0;4600.0;Apartamento
Apartamento;Pechincha;2;1;1;65;1000.0;620.0;79.0;1620.0;Apartamento
Apartamento;Ipanema;3;0;1;300;6300.0;1000.0;500.0;7300.0;Apartamento
Apartamento;Gávea;2;1;0;70;3400.0;691.0;90.0;4091.0;Apartamento
Apartamento;Ramos;4;0;0;75;3500.0;;47.0;;Apartamento
Apartamento;Jardim Botânico;3;2;1;145;4200.0;1575.0;;5775.0;Apartamento
Apartamento;Copacabana;2;0;1;110;6300.0;750.0;300.0;7050.0;Apartamento
Apartamento;Cachambi;2;1;0;70;1100.0;573.0;17.0;1673.0;Apartamento
Apartamento;Barra da Tijuca;4;3;1;190;8000.0;2504.0;667.0;10504.0;Apartamento
Apartamento;Ipanema;1;1;0;41;2200.0;650.0;27.0;2850.0;Apartamento
Apartamento;Copacabana;2;2;1;120;4500.0;908.0;149.0;5408.0;Apartamento
Apartamento;Copacabana;3;0;0;120;3800.0;749.0;147.0;4549.0;Apartamento
Apartamento;Leblon;2;0;0;80;6000.0;1480.0;;7480.0;Apartamento
Apartamento;Rio Comprido;2;1;0;82;1700.0;515.0;;2215.0;Apartamento
Apartamento;Leblon;2;1;0;82;4200.0;1500.0;150.0;5700.0;Apartamento
Apartamento;Botafogo;3;1;1;108;6000.0;1380.0;364.0;7380.0;Apartamento
Apartamento;Barra da Tijuca;4;3;1;180;8000.0;2400.0;6670.0;10400.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;2200.0;1061.0;161.0;3261.0;Apartamento
Apartamento;Vila Valqueire;3;1;1;107;1500.0;566.0;95.0;2066.0;Apartamento
Apartamento;Ipanema;3;2;1;150;5500.0;2500.0;448.0;8000.0;Apartamento
Apartamento;Flamengo;2;0;0;74;2100.0;649.0;136.0;2749.0;Apartamento
Apartamento;Humaitá;3;1;1;100;4000.0;1500.0;170.0;5500.0;Apartamento
Apartamento;Copacabana;4;1;1;380;8000.0;2092.0;;10092.0;Apartamento
Apartamento;Copacabana;2;1;0;105;2000.0;1294.0;228.0;3294.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;2000.0;1125.0;347.0;3125.0;Apartamento
Apartamento;Botafogo;3;2;1;170;4000.0;1900.0;3170.0;5900.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;153;6500.0;2300.0;;8800.0;Apartamento
Apartamento;Vargem Grande;2;1;0;48;1700.0;500.0;;2200.0;Apartamento
Apartamento;Copacabana;4;1;0;155;5000.0;1500.0;320.0;6500.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;137;6000.0;2816.0;646.0;8816.0;Apartamento
Apartamento;Jardim Botânico;1;1;0;80;3000.0;850.0;229.0;3850.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;92;1400.0;900.0;;2300.0;Apartamento
Apartamento;Botafogo;2;1;0;103;2600.0;950.0;233.0;3550.0;Apartamento
Apartamento;Copacabana;2;1;1;95;6500.0;800.0;230.0;7300.0;Apartamento
Apartamento;Copacabana;2;0;0;65;2600.0;520.0;125.0;3120.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;52;2600.0;2600.0;338.0;5200.0;Apartamento
Apartamento;Laranjeiras;3;1;0;120;3000.0;1002.0;;4002.0;Apartamento
Apartamento;Copacabana;2;0;0;100;4000.0;1100.0;;5100.0;Apartamento
Apartamento;Ipanema;1;1;0;52;2800.0;600.0;200.0;3400.0;Apartamento
Apartamento;Laranjeiras;2;0;0;88;2400.0;650.0;105.0;3050.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;70;2500.0;925.0;;3425.0;Apartamento
Apartamento;Ipanema;4;2;1;270;8000.0;1471.0;593.0;9471.0;Apartamento
Apartamento;Maracanã;2;0;0;62;1800.0;400.0;;2200.0;Apartamento
Apartamento;Tijuca;2;0;0;70;1800.0;645.0;52.0;2445.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;167;3500.0;1013.0;389.0;4513.0;Apartamento
Apartamento;Botafogo;3;2;3;220;9200.0;3113.0;437.0;12313.0;Apartamento
Apartamento;Tijuca;3;1;1;108;1400.0;684.0;93.0;2084.0;Apartamento
Apartamento;Laranjeiras;3;0;0;90;2300.0;700.0;129.0;3000.0;Apartamento
Apartamento;Ipanema;3;1;0;170;5000.0;2600.0;300.0;7600.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;230;10000.0;2900.0;;12900.0;Apartamento
Apartamento;Lagoa;2;0;0;60;4000.0;650.0;160.0;4650.0;Apartamento
Apartamento;Copacabana;1;0;0;50;2800.0;1.0;1.0;2801.0;Apartamento
Apartamento;Cachambi;2;1;0;70;1200.0;550.0;;1750.0;Apartamento
Apartamento;Copacabana;1;0;0;41;1200.0;655.0;;1855.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;101;2700.0;1438.0;120.0;4138.0;Apartamento
Apartamento;Praça Seca;2;1;0;86;800.0;726.0;68.0;1526.0;Apartamento
Apartamento;Flamengo;2;0;0;79;2400.0;632.0;113.0;3032.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;1085.0;680.0;5585.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;92;2100.0;560.0;210.0;2660.0;Apartamento
Apartamento;Cavalcanti;3;1;0;62;590.0;256.0;;846.0;Apartamento
Apartamento;Curicica;2;1;0;50;1100.0;400.0;;1500.0;Apartamento
Apartamento;Copacabana;2;0;0;85;2300.0;662.0;114.0;2962.0;Apartamento
Apartamento;Laranjeiras;2;1;0;69;3000.0;905.0;;3905.0;Apartamento
Apartamento;Itanhangá;1;1;0;45;1000.0;;;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;1263.0;218.0;3563.0;Apartamento
Apartamento;Botafogo;3;1;2;160;5900.0;1420.0;;7320.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;106;4000.0;1536.0;525.0;5536.0;Apartamento
Apartamento;Lagoa;2;1;1;85;3150.0;870.0;337.0;4020.0;Apartamento
Apartamento;Vila Isabel;2;2;1;114;2800.0;800.0;184.0;3600.0;Apartamento
Apartamento;Flamengo;3;1;1;250;6000.0;2024.0;730.0;8024.0;Apartamento
Apartamento;Copacabana;2;0;0;105;2800.0;680.0;160.0;3480.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;220;7000.0;1700.0;540.0;8700.0;Apartamento
Apartamento;Humaitá;2;2;1;130;4200.0;970.0;279.0;5170.0;Apartamento
Apartamento;Tijuca;1;0;0;45;1150.0;458.0;46.0;1608.0;Apartamento
Apartamento;Tijuca;3;0;1;120;2000.0;420.0;120.0;2420.0;Apartamento
Apartamento;Flamengo;2;0;0;68;1900.0;490.0;100.0;2390.0;Apartamento
Apartamento;Copacabana;2;0;0;79;2200.0;663.0;;2863.0;Apartamento
Apartamento;Copacabana;3;1;1;170;4000.0;1700.0;366.0;5700.0;Apartamento
Apartamento;Leblon;3;1;1;155;7000.0;2760.0;592.0;9760.0;Apartamento
Apartamento;Copacabana;3;1;1;140;5000.0;1200.0;327.0;6200.0;Apartamento
Apartamento;Ipanema;3;2;1;160;6300.0;2200.0;495.0;8500.0;Apartamento
Apartamento;Centro;1;0;0;40;1300.0;460.0;;1760.0;Apartamento
Apartamento;Pechincha;2;1;1;70;2000.0;735.0;87.0;2735.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;200;8000.0;3246.0;;11246.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;2;195;3000.0;750.0;434.0;3750.0;Apartamento
Apartamento;Copacabana;1;0;0;35;1900.0;466.0;68.0;2366.0;Apartamento
Apartamento;Tijuca;2;0;0;60;1500.0;280.0;50.0;1780.0;Apartamento
Apartamento;Flamengo;4;0;0;195;3200.0;1583.0;376.0;4783.0;Apartamento
Apartamento;Flamengo;1;0;0;49;1600.0;485.0;;2085.0;Apartamento
Apartamento;Madureira;2;1;0;48;1200.0;400.0;28.0;1600.0;Apartamento
Apartamento;Humaitá;2;1;1;90;3000.0;840.0;190.0;3840.0;Apartamento
Apartamento;Copacabana;3;0;0;160;4900.0;726.0;128.0;5626.0;Apartamento
Apartamento;Botafogo;2;1;0;62;2200.0;740.0;;2940.0;Apartamento
Apartamento;Laranjeiras;3;2;2;175;5400.0;1696.0;;7096.0;Apartamento
Apartamento;Botafogo;2;0;0;83;2499.0;550.0;132.0;3049.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;4000.0;1770.0;690.0;5770.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;86;2700.0;580.0;;3280.0;Apartamento
Apartamento;Laranjeiras;2;1;0;70;2300.0;772.0;143.0;3072.0;Apartamento
Apartamento;Leblon;2;2;0;80;3200.0;1121.0;345.0;4321.0;Apartamento
Apartamento;Méier;2;1;0;100;1400.0;250.0;100.0;1650.0;Apartamento
Apartamento;Leme;2;0;0;75;2600.0;878.0;;3478.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;111;6000.0;3654.0;624.0;9654.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2800.0;1300.0;150.0;4100.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2000.0;950.0;90.0;2950.0;Apartamento
Apartamento;Copacabana;2;0;0;54;2000.0;745.0;74.0;2745.0;Apartamento
Apartamento;Encantado;2;1;0;55;850.0;295.0;15.0;1145.0;Apartamento
Apartamento;Copacabana;1;0;0;45;1700.0;528.0;71.0;2228.0;Apartamento
Apartamento;Ipanema;3;2;1;124;6800.0;2391.0;409.0;9191.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;90;2200.0;1181.0;;3381.0;Apartamento
Apartamento;Vila Isabel;3;1;1;103;1700.0;1161.0;164.0;2861.0;Apartamento
Apartamento;Copacabana;4;0;1;256;4500.0;2500.0;300.0;7000.0;Apartamento
Apartamento;Glória;1;0;0;35;1150.0;350.0;25.0;1500.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;170;7000.0;1138.0;330.0;8138.0;Apartamento
Apartamento;Tijuca;3;1;0;180;1500.0;1200.0;200.0;2700.0;Apartamento
Apartamento;Copacabana;2;0;1;75;4500.0;1603.0;10.0;6103.0;Apartamento
Apartamento;Península;4;3;3;156;8500.0;2300.0;345.0;10800.0;Apartamento
Apartamento;Jardim Botânico;4;2;1;220;8500.0;1900.0;300.0;10400.0;Apartamento
Apartamento;Copacabana;1;0;0;45;1600.0;595.0;;2195.0;Apartamento
Apartamento;Humaitá;2;1;1;73;3300.0;781.0;;4081.0;Apartamento
Apartamento;Campo Grande;3;0;0;58;850.0;290.0;;1140.0;Apartamento
Apartamento;Ipanema;3;1;1;130;7000.0;1000.0;120.0;8000.0;Apartamento
Apartamento;Botafogo;1;1;1;45;3600.0;883.0;298.0;4483.0;Apartamento
Apartamento;Barra da Tijuca;3;0;1;121;4499.0;1750.0;400.0;6249.0;Apartamento
Apartamento;Praça Seca;2;1;0;60;1150.0;550.0;1.0;1700.0;Apartamento
Apartamento;Laranjeiras;3;1;0;170;4200.0;1500.0;180.0;5700.0;Apartamento
Apartamento;Ipanema;4;2;2;163;5500.0;2300.0;400.0;7800.0;Apartamento
Apartamento;Tijuca;2;1;0;62;1500.0;477.0;50.0;1977.0;Apartamento
Apartamento;Lagoa;2;1;1;96;2799.0;1750.0;300.0;4549.0;Apartamento
Apartamento;Barra da Tijuca;2;2;2;80;2800.0;1200.0;;4000.0;Apartamento
Apartamento;Tauá;2;1;0;82;1400.0;200.0;;1600.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1800.0;928.0;1453.0;2728.0;Apartamento
Apartamento;Laranjeiras;3;1;1;96;2900.0;1210.0;156.0;4110.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;131;10000.0;2000.0;890.0;12000.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2500.0;564.0;175.0;3064.0;Apartamento
Apartamento;Botafogo;4;1;2;110;6000.0;1380.0;360.0;7380.0;Apartamento
Apartamento;Bonsucesso;3;1;0;91;1500.0;300.0;;1800.0;Apartamento
Apartamento;Leblon;2;1;1;94;6700.0;1211.0;320.0;7911.0;Apartamento
Apartamento;Engenho da Rainha;2;2;0;84;900.0;530.0;;1430.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;193;4200.0;3000.0;900.0;7200.0;Apartamento
Apartamento;Jardim Botânico;4;2;1;145;6000.0;1130.0;390.0;7130.0;Apartamento
Apartamento;Campo Grande;4;2;2;160;1900.0;880.0;;2780.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;120;3500.0;1800.0;377.0;5300.0;Apartamento
